Dia;       Wednesday, 06. July 2022;  Hora de Inicio;    10:15:04
10:16:26; 22.60; 58.00;  0
10:16:27; 22.60; 58.00;  0
10:16:28; 22.60; 58.00;  0
10:16:29; 22.60; 58.00;  0
10:16:31; 22.60; 58.00;  0
10:16:32; 22.60; 58.00;  0
10:16:33; 22.60; 58.00;  0
10:16:34; 22.60; 58.00;  0
10:16:35; 22.60; 58.00;  0
10:16:36; 22.60; 58.00;  0
10:16:37; 22.60; 58.00;  0
10:16:38; 22.60; 58.00;  0
10:16:39; 22.60; 58.00;  0
10:16:40; 22.60; 58.00;  0
10:16:41; 22.60; 58.00;  0
10:16:42; 22.60; 58.00;  0
10:16:43; 22.60; 58.00;  0
10:16:44; 22.60; 58.00;  0
10:16:45; 22.60; 58.00;  0
10:16:46; 22.60; 58.00;  0
10:16:47; 22.60; 58.00;  0
10:16:48; 22.60; 58.00;  0
10:16:49; 22.60; 58.00;  0
10:16:50; 22.60; 58.00;  0
10:16:51; 22.60; 58.00;  0
10:16:52; 22.60; 58.00;  0
10:16:53; 22.60; 58.00;  0
10:16:54; 22.60; 58.00;  0
10:16:55; 22.60; 58.00;  0
10:16:56; 22.60; 58.00;  0
10:16:57; 22.60; 58.00;  0
10:16:58; 22.60; 58.00;  0
10:16:59; 22.60; 58.00;  0
10:17:00; 22.60; 58.00;  0
10:17:01; 22.60; 58.00;  0
10:17:02; 22.60; 58.00;  0
10:17:03; 22.60; 58.00;  0
10:17:04; 22.60; 58.00;  0
10:17:05; 22.60; 58.00;  0
10:17:06; 22.60; 58.00;  0
10:17:07; 22.60; 58.00;  0
10:17:08; 22.60; 58.00;  0
10:17:09; 22.60; 58.00;  0
10:17:10; 22.60; 58.00;  0
10:17:11; 22.70; 58.00;  0
10:17:12; 22.70; 58.00;  0
10:17:13; 22.70; 58.00;  0
10:17:14; 22.70; 58.00;  0
10:17:15; 22.60; 58.00;  0
10:17:16; 22.60; 58.00;  0
10:17:17; 22.60; 58.00;  0
10:17:18; 22.60; 58.00;  0
10:17:19; 22.70; 58.00;  0
10:17:20; 22.70; 58.00;  0
10:17:21; 22.70; 58.00;  0
10:17:22; 22.70; 58.00;  0
10:17:23; 22.70; 58.00;  0
10:17:24; 22.70; 58.00;  0
10:17:25; 22.70; 58.00;  0
10:17:26; 22.70; 58.00;  0
10:17:27; 22.70; 58.00;  0
10:17:28; 22.70; 58.00;  0
10:17:29; 22.70; 58.00;  0
10:17:30; 22.70; 58.00;  0
10:17:31; 22.70; 58.00;  0
10:17:32; 22.70; 58.00;  0
10:17:33; 22.70; 58.00;  0
10:17:34; 22.70; 58.00;  0
10:17:35; 22.70; 58.00;  0
10:17:36; 22.70; 58.00;  0
10:17:37; 22.70; 58.00;  0
10:17:38; 22.70; 58.00;  0
10:17:39; 22.70; 58.00;  0
10:17:40; 22.70; 58.00;  0
10:17:41; 22.70; 58.00;  0
10:17:42; 22.70; 58.00;  0
10:17:43; 22.70; 58.00;  0
10:17:44; 22.70; 58.00;  0
10:17:45; 22.70; 58.00;  0
10:17:46; 22.70; 58.00;  0
10:17:47; 22.70; 58.00;  0
10:17:48; 22.70; 58.00;  0
10:17:49; 22.70; 58.00;  0
10:17:50; 22.70; 58.00;  0
10:17:52; 22.70; 58.00;  0
10:17:53; 22.70; 58.00;  0
10:17:54; 22.70; 58.00;  0
10:17:55; 22.70; 58.00;  0
10:17:56; 22.70; 58.00;  0
10:17:57; 22.70; 58.00;  0
10:17:58; 22.70; 57.00;  0
10:17:59; 22.70; 57.00;  0
10:18:00; 22.70; 57.00;  0
10:18:01; 22.70; 57.00;  0
10:18:02; 22.70; 57.00;  0
10:18:03; 22.70; 57.00;  0
10:18:04; 22.70; 57.00;  0
10:18:05; 22.70; 57.00;  0
10:18:06; 22.70; 57.00;  0
10:18:07; 22.70; 57.00;  0
10:18:08; 22.70; 57.00;  0
10:18:09; 22.70; 57.00;  0
10:18:10; 22.70; 57.00;  0
10:18:11; 22.70; 57.00;  0
10:18:12; 22.70; 57.00;  0
10:18:13; 22.70; 57.00;  0
10:18:14; 22.70; 57.00;  0
10:18:15; 22.70; 57.00;  0
10:18:16; 22.70; 57.00;  0
10:18:17; 22.70; 57.00;  0
10:18:18; 22.70; 57.00;  0
10:18:19; 22.70; 57.00;  0
10:18:20; 22.80; 57.00;  0
10:18:21; 22.80; 57.00;  0
10:18:22; 22.70; 57.00;  0
10:18:23; 22.70; 57.00;  0
10:18:24; 22.80; 57.00;  0
10:18:25; 22.80; 57.00;  0
10:18:26; 22.80; 57.00;  0
10:18:27; 22.80; 57.00;  0
10:18:28; 22.80; 57.00;  0
10:18:29; 22.80; 57.00;  0
10:18:30; 22.80; 57.00;  0
10:18:31; 22.80; 57.00;  0
10:18:32; 22.80; 57.00;  0
10:18:33; 22.80; 57.00;  0
10:18:34; 22.80; 57.00;  0
10:18:35; 22.80; 57.00;  0
10:18:36; 22.80; 57.00;  0
10:18:37; 22.80; 57.00;  0
10:18:38; 22.80; 57.00;  0
10:18:39; 22.80; 57.00;  0
10:18:40; 22.70; 57.00;  0
10:18:41; 22.70; 57.00;  0
10:18:42; 22.80; 57.00;  0
10:18:43; 22.80; 57.00;  0
10:18:44; 22.80; 57.00;  0
10:18:45; 22.80; 57.00;  0
10:18:46; 22.80; 57.00;  0
10:18:47; 22.80; 57.00;  0
10:18:48; 22.80; 57.00;  0
10:18:49; 22.80; 57.00;  0
10:18:50; 22.70; 57.00;  0
10:18:51; 22.70; 57.00;  0
10:18:52; 22.80; 57.00;  0
10:18:53; 22.80; 57.00;  0
10:18:54; 22.80; 57.00;  0
10:18:55; 22.80; 57.00;  0
10:18:56; 22.80; 57.00;  0
10:18:57; 22.80; 57.00;  0
10:18:58; 22.80; 57.00;  0
10:18:59; 22.80; 57.00;  0
10:19:00; 22.80; 57.00;  0
10:19:01; 22.80; 57.00;  0
10:19:02; 22.80; 57.00;  0
10:19:03; 22.80; 57.00;  0
10:19:04; 22.80; 57.00;  0
10:19:05; 22.80; 57.00;  0
10:19:06; 22.80; 57.00;  0
10:19:07; 22.80; 57.00;  0
10:19:08; 22.80; 57.00;  0
10:19:09; 22.80; 57.00;  0
10:19:11; 22.80; 57.00;  0
10:19:12; 22.80; 57.00;  0
10:19:13; 22.80; 57.00;  0
10:19:14; 22.80; 57.00;  0
10:19:15; 22.80; 57.00;  0
10:19:16; 22.80; 57.00;  0
10:19:17; 22.80; 57.00;  0
10:19:18; 22.80; 57.00;  0
10:19:19; 22.80; 57.00;  0
10:19:20; 22.80; 57.00;  0
10:19:21; 22.80; 57.00;  0
10:19:22; 22.80; 57.00;  0
10:19:23; 22.80; 57.00;  0
10:19:24; 22.80; 57.00;  0
10:19:25; 22.80; 57.00;  0
10:19:26; 22.80; 57.00;  0
10:19:27; 22.80; 57.00;  0
10:19:28; 22.80; 57.00;  0
10:19:29; 22.80; 57.00;  0
10:19:30; 22.80; 57.00;  0
10:19:31; 22.80; 57.00;  0
10:19:32; 22.80; 57.00;  0
10:19:33; 22.80; 57.00;  0
10:19:34; 22.80; 57.00;  0
10:19:35; 22.80; 57.00;  0
10:19:36; 22.80; 57.00;  0
10:19:37; 22.80; 57.00;  0
10:19:38; 22.80; 57.00;  0
10:19:39; 22.80; 57.00;  0
10:19:40; 22.80; 57.00;  0
10:19:41; 22.80; 57.00;  0
10:19:42; 22.80; 57.00;  0
10:19:43; 22.80; 57.00;  0
10:19:44; 22.80; 57.00;  0
10:19:45; 22.80; 57.00;  0
10:19:46; 22.80; 57.00;  0
10:19:47; 22.80; 57.00;  0
10:19:48; 22.80; 57.00;  0
10:19:49; 22.80; 57.00;  0
10:19:50; 22.80; 57.00;  0
10:19:51; 22.80; 57.00;  0
10:19:52; 22.80; 57.00;  0
10:19:53; 22.80; 57.00;  0
10:19:54; 22.80; 57.00;  0
10:19:55; 22.80; 57.00;  0
10:19:56; 22.80; 57.00;  0
10:19:57; 22.80; 57.00;  0
10:19:58; 22.80; 57.00;  0
10:19:59; 22.80; 57.00;  0
10:20:00; 22.80; 57.00;  0
10:20:01; 22.80; 57.00;  0
10:20:02; 22.80; 57.00;  0
10:20:03; 22.80; 57.00;  0
10:20:04; 22.80; 57.00;  0
10:20:05; 22.80; 57.00;  0
10:20:06; 22.80; 57.00;  0
10:20:07; 22.80; 57.00;  0
10:20:08; 22.80; 57.00;  0
10:20:09; 22.80; 57.00;  0
10:20:10; 22.80; 57.00;  0
10:20:11; 22.80; 57.00;  0
10:20:12; 22.80; 57.00;  0
10:20:13; 22.80; 57.00;  0
10:20:14; 22.80; 57.00;  0
10:20:15; 22.90; 57.00;  0
10:20:16; 22.90; 57.00;  0
10:20:17; 22.90; 57.00;  0
10:20:18; 22.90; 57.00;  0
10:20:19; 22.90; 57.00;  0
10:20:20; 22.90; 57.00;  0
10:20:21; 22.90; 57.00;  0
10:20:22; 22.90; 57.00;  0
10:20:23; 22.90; 57.00;  0
10:20:24; 22.90; 57.00;  0
10:20:25; 22.90; 57.00;  0
10:20:26; 22.90; 57.00;  0
10:20:27; 22.90; 57.00;  0
10:20:28; 22.90; 57.00;  0
10:20:29; 22.90; 57.00;  0
10:20:30; 22.90; 57.00;  0
10:20:32; 22.90; 57.00;  0
10:20:33; 22.90; 57.00;  0
10:20:34; 22.90; 57.00;  0
10:20:35; 22.90; 57.00;  0
10:20:36; 22.90; 57.00;  0
10:20:37; 22.90; 57.00;  0
10:20:38; 22.90; 57.00;  0
10:20:39; 22.90; 57.00;  0
10:20:40; 22.90; 57.00;  0
10:20:41; 22.90; 57.00;  0
10:20:42; 22.90; 57.00;  0
10:20:43; 22.90; 57.00;  0
10:20:44; 22.90; 57.00;  0
10:20:45; 22.90; 57.00;  0
10:20:46; 22.90; 57.00;  0
10:20:47; 22.90; 57.00;  0
10:20:48; 22.90; 57.00;  0
10:20:49; 22.90; 57.00;  0
10:20:50; 22.90; 57.00;  0
10:20:51; 22.90; 57.00;  0
10:20:52; 22.90; 57.00;  0
10:20:53; 22.90; 57.00;  0
10:20:54; 22.90; 57.00;  0
10:20:55; 22.90; 57.00;  0
10:20:56; 22.90; 57.00;  0
10:20:57; 22.90; 57.00;  0
10:20:58; 22.90; 57.00;  0
10:20:59; 22.90; 57.00;  0
10:21:00; 22.90; 57.00;  0
10:21:01; 22.90; 57.00;  0
10:21:02; 22.90; 57.00;  0
10:21:03; 22.90; 57.00;  0
10:21:04; 22.90; 57.00;  0
10:21:05; 22.90; 57.00;  0
10:21:06; 22.90; 57.00;  0
10:21:07; 22.90; 57.00;  0
10:21:08; 22.90; 57.00;  0
10:21:09; 22.90; 57.00;  0
10:21:10; 22.90; 57.00;  0
10:21:11; 22.90; 57.00;  0
10:21:12; 22.90; 57.00;  0
10:21:13; 22.90; 57.00;  0
10:21:14; 22.90; 57.00;  0
10:21:15; 22.90; 57.00;  0
10:21:16; 22.90; 57.00;  0
10:21:17; 22.90; 57.00;  0
10:21:18; 22.90; 56.00;  0
10:21:19; 22.90; 56.00;  0
10:21:20; 22.90; 57.00;  0
10:21:21; 22.90; 57.00;  0
10:21:22; 22.90; 57.00;  0
10:21:23; 22.90; 57.00;  0
10:21:24; 22.90; 57.00;  0
10:21:25; 22.90; 57.00;  0
10:21:26; 23.00; 57.00;  0
10:21:27; 23.00; 57.00;  0
10:21:28; 22.90; 57.00;  0
10:21:29; 22.90; 57.00;  0
10:21:30; 23.00; 57.00;  0
10:21:31; 23.00; 57.00;  0
10:21:32; 23.00; 57.00;  0
10:21:33; 23.00; 57.00;  0
10:21:34; 23.00; 57.00;  0
10:21:35; 23.00; 57.00;  0
10:21:36; 23.00; 56.00;  0
10:21:37; 23.00; 56.00;  0
10:21:38; 23.00; 57.00;  0
10:21:39; 23.00; 57.00;  0
10:21:40; 23.00; 56.00;  0
10:21:41; 23.00; 56.00;  0
10:21:42; 23.00; 57.00;  0
10:21:43; 23.00; 57.00;  0
10:21:44; 23.00; 57.00;  0
10:21:45; 23.00; 57.00;  0
10:21:46; 23.00; 56.00;  0
10:21:47; 23.00; 56.00;  0
10:21:48; 23.00; 56.00;  0
10:21:49; 23.00; 56.00;  0
10:21:50; 23.00; 56.00;  0
10:21:52; 23.00; 56.00;  0
10:21:53; 23.00; 56.00;  0
10:21:54; 23.00; 56.00;  0
10:21:55; 23.00; 56.00;  0
10:21:56; 23.00; 56.00;  0
10:21:57; 23.00; 57.00;  0
10:21:58; 23.00; 57.00;  0
10:21:59; 23.00; 57.00;  0
10:22:00; 23.00; 57.00;  0
10:22:01; 23.00; 57.00;  0
10:22:02; 23.00; 57.00;  0
10:22:03; 23.00; 57.00;  0
10:22:04; 23.00; 57.00;  0
10:22:05; 23.00; 57.00;  0
10:22:06; 23.00; 57.00;  0
10:22:07; 23.00; 57.00;  0
10:22:08; 23.00; 57.00;  0
10:22:09; 23.00; 57.00;  0
10:22:10; 23.00; 57.00;  0
10:22:11; 23.00; 57.00;  0
10:22:12; 23.00; 57.00;  0
10:22:13; 23.00; 57.00;  0
10:22:14; 23.00; 57.00;  0
10:22:15; 23.00; 57.00;  0
10:22:16; 23.00; 57.00;  0
10:22:17; 23.00; 57.00;  0
10:22:18; 23.00; 57.00;  0
10:22:19; 23.00; 57.00;  0
10:22:20; 23.00; 57.00;  0
10:22:21; 23.00; 57.00;  0
10:22:22; 23.00; 57.00;  0
10:22:23; 23.00; 57.00;  0
10:22:24; 23.00; 57.00;  0
10:22:25; 23.00; 57.00;  0
10:22:26; 23.00; 57.00;  0
10:22:27; 23.00; 57.00;  0
10:22:28; 23.00; 57.00;  0
10:22:29; 23.00; 57.00;  0
10:22:30; 23.00; 57.00;  0
10:22:31; 23.00; 57.00;  0
10:22:32; 23.00; 57.00;  0
10:22:33; 23.00; 57.00;  0
10:22:34; 23.00; 57.00;  0
10:22:35; 23.00; 57.00;  0
10:22:36; 23.00; 57.00;  0
10:22:37; 23.00; 56.00;  0
10:22:38; 23.00; 56.00;  0
10:22:39; 23.00; 57.00;  0
10:22:40; 23.00; 57.00;  0
10:22:41; 23.00; 56.00;  0
10:22:42; 23.00; 56.00;  0
10:22:43; 23.00; 57.00;  0
10:22:44; 23.00; 57.00;  0
10:22:45; 23.00; 56.00;  0
10:22:46; 23.00; 56.00;  0
10:22:47; 23.00; 57.00;  0
10:22:48; 23.00; 57.00;  0
10:22:49; 23.00; 57.00;  0
10:22:50; 23.00; 57.00;  0
10:22:51; 23.00; 57.00;  0
10:22:52; 23.00; 57.00;  0
10:22:53; 23.00; 56.00;  0
10:22:54; 23.00; 56.00;  0
10:22:55; 23.00; 57.00;  0
10:22:56; 23.00; 57.00;  0
10:22:57; 23.00; 56.00;  0
10:22:58; 23.00; 56.00;  0
10:22:59; 23.10; 56.00;  0
10:23:00; 23.10; 56.00;  0
10:23:01; 23.00; 56.00;  0
10:23:02; 23.00; 56.00;  0
10:23:03; 23.00; 56.00;  0
10:23:04; 23.00; 56.00;  0
10:23:05; 23.10; 56.00;  0
10:23:06; 23.10; 56.00;  0
10:23:07; 23.00; 56.00;  0
10:23:08; 23.00; 56.00;  0
10:23:09; 23.10; 56.00;  0
10:23:10; 23.10; 56.00;  0
10:23:12; 23.10; 56.00;  0
10:23:13; 23.10; 56.00;  0
10:23:14; 23.10; 56.00;  0
10:23:15; 23.10; 56.00;  0
10:23:16; 23.10; 56.00;  0
10:23:17; 23.10; 56.00;  0
10:23:18; 23.10; 56.00;  0
10:23:19; 23.10; 56.00;  0
10:23:20; 23.10; 56.00;  0
10:23:21; 23.10; 56.00;  0
10:23:22; 23.10; 56.00;  0
10:23:23; 23.10; 56.00;  0
10:23:24; 23.10; 56.00;  0
10:23:25; 23.10; 56.00;  0
10:23:26; 23.10; 56.00;  0
10:23:27; 23.10; 56.00;  0
10:23:28; 23.10; 56.00;  0
10:23:29; 23.10; 56.00;  0
10:23:30; 23.10; 56.00;  0
10:23:31; 23.10; 56.00;  0
10:23:32; 23.10; 56.00;  0
10:23:33; 23.10; 56.00;  0
10:23:34; 23.10; 56.00;  0
10:23:35; 23.10; 56.00;  0
10:23:36; 23.10; 56.00;  0
10:23:37; 23.10; 56.00;  0
10:23:38; 23.10; 56.00;  0
10:23:39; 23.10; 56.00;  0
10:23:40; 23.10; 56.00;  0
10:23:41; 23.10; 56.00;  0
10:23:42; 23.10; 56.00;  0
10:23:43; 23.10; 56.00;  0
10:23:44; 23.10; 56.00;  0
10:23:45; 23.10; 56.00;  0
10:23:46; 23.10; 56.00;  0
10:23:47; 23.10; 56.00;  0
10:23:48; 23.10; 56.00;  0
10:23:49; 23.10; 56.00;  0
10:23:50; 23.10; 56.00;  0
10:23:51; 23.10; 56.00;  0
10:23:52; 23.10; 56.00;  0
10:23:53; 23.10; 56.00;  0
10:23:54; 23.10; 56.00;  0
10:23:55; 23.10; 56.00;  0
10:23:56; 23.10; 56.00;  0
10:23:57; 23.10; 56.00;  0
10:23:58; 23.10; 56.00;  0
10:23:59; 23.10; 56.00;  0
10:24:00; 23.10; 56.00;  0
10:24:01; 23.10; 56.00;  0
10:24:02; 23.10; 56.00;  0
10:24:03; 23.10; 56.00;  0
10:24:04; 23.10; 56.00;  0
10:24:05; 23.10; 56.00;  0
10:24:06; 23.10; 56.00;  0
10:24:07; 23.10; 56.00;  0
10:24:08; 23.10; 56.00;  0
10:24:09; 23.10; 56.00;  0
10:24:10; 23.10; 56.00;  0
10:24:11; 23.10; 56.00;  0
10:24:12; 23.10; 56.00;  0
10:24:13; 23.10; 56.00;  0
10:24:14; 23.10; 56.00;  0
10:24:15; 23.10; 56.00;  0
10:24:16; 23.10; 56.00;  0
10:24:17; 23.10; 56.00;  0
10:24:18; 23.10; 56.00;  0
10:24:19; 23.10; 56.00;  0
10:24:20; 23.10; 56.00;  0
10:24:21; 23.10; 56.00;  0
10:24:22; 23.10; 56.00;  0
10:24:23; 23.10; 56.00;  0
10:24:24; 23.10; 56.00;  0
10:24:25; 23.10; 56.00;  0
10:24:26; 23.10; 56.00;  0
10:24:27; 23.10; 56.00;  0
10:24:28; 23.10; 56.00;  0
10:24:29; 23.10; 56.00;  0
10:24:30; 23.10; 56.00;  0
10:24:31; 23.10; 56.00;  0
10:24:33; 23.10; 56.00;  0
10:24:34; 23.10; 56.00;  0
10:24:35; 23.10; 56.00;  0
10:24:36; 23.10; 56.00;  0
10:24:37; 23.10; 56.00;  0
10:24:38; 23.10; 56.00;  0
10:24:39; 23.10; 56.00;  0
10:24:40; 23.10; 56.00;  0
10:24:41; 23.10; 56.00;  0
10:24:42; 23.10; 56.00;  0
10:24:43; 23.10; 56.00;  0
10:24:44; 23.10; 56.00;  0
10:24:45; 23.10; 56.00;  0
10:24:46; 23.10; 56.00;  0
10:24:47; 23.10; 56.00;  0
10:24:48; 23.10; 56.00;  0
10:24:49; 23.10; 55.00;  0
10:24:50; 23.10; 55.00;  0
10:24:51; 23.20; 55.00;  0
10:24:52; 23.20; 55.00;  0
10:24:53; 23.10; 56.00;  0
10:24:54; 23.10; 56.00;  0
10:24:55; 23.20; 55.00;  0
10:24:56; 23.20; 55.00;  0
10:24:57; 23.20; 55.00;  0
10:24:58; 23.20; 55.00;  0
10:24:59; 23.20; 55.00;  0
10:25:00; 23.20; 55.00;  0
10:25:01; 23.20; 55.00;  0
10:25:02; 23.20; 55.00;  0
10:25:03; 23.20; 56.00;  0
10:25:04; 23.20; 56.00;  0
10:25:05; 23.20; 55.00;  0
10:25:06; 23.20; 55.00;  0
10:25:07; 23.20; 55.00;  0
10:25:08; 23.20; 55.00;  0
10:25:09; 23.20; 55.00;  0
10:25:10; 23.20; 55.00;  0
10:25:11; 23.20; 55.00;  0
10:25:12; 23.20; 55.00;  0
10:25:13; 23.20; 55.00;  0
10:25:14; 23.20; 55.00;  0
10:25:15; 23.20; 55.00;  0
10:25:16; 23.20; 55.00;  0
10:25:17; 23.20; 55.00;  0
10:25:18; 23.20; 55.00;  0
10:25:19; 23.20; 55.00;  0
10:25:20; 23.20; 55.00;  0
10:25:21; 23.20; 55.00;  0
10:25:22; 23.20; 55.00;  0
10:25:23; 23.20; 55.00;  0
10:25:24; 23.20; 55.00;  0
10:25:25; 23.20; 55.00;  0
10:25:26; 23.20; 55.00;  0
10:25:27; 23.20; 55.00;  0
10:25:28; 23.20; 55.00;  0
10:25:29; 23.20; 55.00;  0
10:25:30; 23.20; 55.00;  0
10:25:31; 23.20; 55.00;  0
10:25:32; 23.20; 55.00;  0
10:25:33; 23.20; 55.00;  0
10:25:34; 23.20; 55.00;  0
10:25:35; 23.20; 55.00;  0
10:25:36; 23.20; 55.00;  0
10:25:37; 23.20; 55.00;  0
10:25:38; 23.20; 55.00;  0
10:25:39; 23.20; 55.00;  0
10:25:40; 23.20; 55.00;  0
10:25:41; 23.20; 55.00;  0
10:25:42; 23.20; 55.00;  0
10:25:43; 23.20; 55.00;  0
10:25:44; 23.20; 55.00;  0
10:25:45; 23.20; 55.00;  0
10:25:46; 23.20; 55.00;  0
10:25:47; 23.20; 55.00;  0
10:25:48; 23.20; 55.00;  0
10:25:49; 23.20; 55.00;  0
10:25:50; 23.20; 55.00;  0
10:25:52; 23.20; 55.00;  0
10:25:53; 23.20; 55.00;  0
10:25:54; 23.20; 55.00;  0
10:25:55; 23.20; 55.00;  0
10:25:56; 23.20; 55.00;  0
10:25:57; 23.20; 55.00;  0
10:25:58; 23.20; 55.00;  0
10:25:59; 23.20; 55.00;  0
10:26:00; 23.20; 55.00;  0
10:26:01; 23.20; 55.00;  0
10:26:02; 23.20; 55.00;  0
10:26:03; 23.20; 55.00;  0
10:26:04; 23.20; 55.00;  0
10:26:05; 23.20; 55.00;  0
10:26:06; 23.20; 55.00;  0
10:26:07; 23.20; 55.00;  0
10:26:08; 23.20; 55.00;  0
10:26:09; 23.20; 55.00;  0
10:26:10; 23.20; 55.00;  0
10:26:11; 23.20; 55.00;  0
10:26:12; 23.20; 55.00;  0
10:26:13; 23.20; 55.00;  0
10:26:14; 23.20; 55.00;  0
10:26:15; 23.20; 55.00;  0
10:26:16; 23.20; 55.00;  0
10:26:17; 23.20; 55.00;  0
10:26:18; 23.20; 55.00;  0
10:26:19; 23.20; 55.00;  0
10:26:20; 23.20; 55.00;  0
10:26:21; 23.20; 55.00;  0
10:26:22; 23.20; 55.00;  0
10:26:23; 23.20; 55.00;  0
10:26:24; 23.20; 55.00;  0
10:26:25; 23.20; 55.00;  0
10:26:26; 23.20; 55.00;  0
10:26:27; 23.20; 55.00;  0
10:26:28; 23.20; 55.00;  0
10:26:29; 23.20; 55.00;  0
10:26:30; 23.20; 55.00;  0
10:26:31; 23.20; 55.00;  0
10:26:32; 23.20; 55.00;  0
10:26:33; 23.20; 55.00;  0
10:26:34; 23.20; 55.00;  0
10:26:35; 23.20; 55.00;  0
10:26:36; 23.20; 55.00;  0
10:26:37; 23.20; 55.00;  0
10:26:38; 23.20; 55.00;  0
10:26:39; 23.20; 55.00;  0
10:26:40; 23.20; 55.00;  0
10:26:41; 23.20; 55.00;  0
10:26:42; 23.20; 55.00;  0
10:26:43; 23.20; 55.00;  0
10:26:44; 23.20; 55.00;  0
10:26:45; 23.20; 55.00;  0
10:26:46; 23.20; 55.00;  0
10:26:47; 23.20; 55.00;  0
10:26:48; 23.20; 55.00;  0
10:26:49; 23.20; 55.00;  0
10:26:50; 23.20; 55.00;  0
10:26:51; 23.20; 55.00;  0
10:26:52; 23.20; 55.00;  0
10:26:53; 23.20; 55.00;  0
10:26:54; 23.20; 55.00;  0
10:26:55; 23.20; 55.00;  0
10:26:56; 23.20; 55.00;  0
10:26:57; 23.20; 55.00;  0
10:26:58; 23.20; 55.00;  0
10:26:59; 23.20; 55.00;  0
10:27:00; 23.20; 55.00;  0
10:27:01; 23.20; 55.00;  0
10:27:02; 23.20; 55.00;  0
10:27:03; 23.20; 55.00;  0
10:27:04; 23.20; 55.00;  0
10:27:05; 23.20; 55.00;  0
10:27:06; 23.20; 55.00;  0
10:27:07; 23.20; 55.00;  0
10:27:08; 23.20; 55.00;  0
10:27:09; 23.20; 55.00;  0
10:27:10; 23.20; 55.00;  0
10:27:11; 23.20; 55.00;  0
10:27:13; 23.20; 55.00;  0
10:27:14; 23.20; 55.00;  0
10:27:15; 23.20; 55.00;  0
10:27:16; 23.20; 55.00;  0
10:27:17; 23.20; 55.00;  0
10:27:18; 23.20; 55.00;  0
10:27:19; 23.20; 55.00;  0
10:27:20; 23.20; 55.00;  0
10:27:21; 23.20; 55.00;  0
10:27:22; 23.20; 55.00;  0
10:27:23; 23.20; 55.00;  0
10:27:24; 23.20; 55.00;  0
10:27:25; 23.20; 55.00;  0
10:27:26; 23.20; 55.00;  0
